x,y,label
-64.64614,45.16419,Gemmologie
-65.850494,42.391724,"Caractéristiques de matières d'origine végétale (ambre, jais)"
-64.86769,45.40805,Types de maille en bijouterie
-63.89071,44.846878,Perçage de perles
-64.80475,43.29886,Utilisation de machines à dorer/à brunir
-64.8165,43.294838,Utilisation de polisseuse mécanique
-64.74929,44.942593,Glyptique
-63.795547,44.23052,Tailler des diamants
-63.617718,43.986485,Tailler des pierres fines et ornementales
-63.403393,44.19873,"Tailler des rubis, saphirs, émeraudes"
-64.15001,43.79899,Techniques de taille de diamant
-63.788857,43.731133,Techniques de taille de pierre précieuse
-64.88184,45.090343,Techniques de bijouterie
-64.7479,44.90853,Gnomonique
-64.51725,42.741257,Connaître les principaux procédés traditionnels de sertissage
-64.76019,42.255306,Concevoir des fiches de procédures décrivant les différentes opérations
-65.44567,45.42392,Façonner des articles de bijouterie
-64.89416,44.324577,Techniques d'émaillage
-64.929436,43.87773,Techniques de sculpture de moulure
-64.88433,43.74513,Techniques d'incrustation de matériaux
-65.05247,45.50528,Articles de bijouterie / joaillerie
-65.68874,44.357315,"Concevoir des modèles de bijoux, de pièces d'orfèvrerie ou des motifs de décoration"
-65.01774,42.92333,"Sélectionner les métaux, accessoires, produits, outils"
-65.74016,44.87062,Façonner des articles d'orfèvrerie
-65.806984,44.69653,Façonner des objets de décoration
-64.78381,42.22045,Analyser les indications techniques portées sur une fiche de travail
-64.23444,42.41736,Ajuster des composants préfabriqués
-64.61094,42.813667,Réaliser des opérations de montage-assemblage
-63.772453,45.02111,Enfilage de perles
-64.70742,42.708282,Réaliser des opérations de traitement de surface
-64.60308,43.822296,Techniques de soudure à l'étain
-64.53339,44.534534,Dorure par électrolyse
-64.60005,43.644623,Techniques de soudure au laser
-63.504517,43.572395,Déterminer le positionnement des pierres
-63.20534,43.493477,Reporter les repères de taille sur un bloc de pierre
-65.94412,42.36431,Matières d'origine animale
-64.31841,45.258038,Clippage de bijoux
-64.78097,43.918842,Techniques de brunissage
-64.79115,42.38447,Contrôler l'état et la qualité d'une pièce ou d'une série
-65.285645,43.40676,Définir l'éxécution d'un ouvrage
-65.20834,43.513107,Définir un style d'accessoire
-64.69034,42.593132,Réaliser des opérations de mise en forme d'une pièce
-64.10217,42.856644,Mettre en forme un sous-ensemble
-63.776974,43.797386,"Monter une plaque de métal, une pierre taillée sur une article de bijouterie"
-65.56736,42.726807,Restituer des matières d'oeuvres
-65.0298,45.30122,Dimensionner un article de bijouterie
-66.07108,44.69164,Façonner des éléments défectueux
-65.98572,44.75957,Façonner des élements manquants
-64.321556,45.15304,Redresser des bijoux en métal
-64.65144,42.76995,Réaliser l'assise d'un élément à sertir
-65.08674,45.410755,Reproduire des articles de bijouterie
-64.395454,45.25838,Caractéristiques des bijoux
-64.32675,23.738512,Réaliser un chapeau de spectacle
-64.18287,23.549843,Utilisation de marotte
-64.17423,23.542097,Utilisation de conformateur
-64.00301,23.928736,Assembler les éléments de garniture
-64.32099,23.742962,Lustrer un chapeau
-64.31732,23.696793,Couper les matières du chapeau
-64.248985,23.809385,Réaliser des garnitures d'articles de chapellerie
-64.28972,23.690376,Réaliser un chapeau à plat
-64.276024,23.674261,Réaliser un chapeau formé
-64.275665,23.672556,Réaliser un chapeau moulé
-64.35022,23.677874,Réaliser un chapeau tissu « coupé-cousu »
-64.259575,23.805298,Montage et assemblage en chapellerie
-64.34063,23.788513,Histoire du chapeau
-64.16397,23.532764,Techniques de travail à la pédale
-64.26089,23.71785,Monter les différentes pièces d'un chapeau
-64.27468,23.528913,"Réaliser une parure de tête, un turban"
-64.303894,23.35198,Caractéristiques morphologiques de la tête
-38.296387,25.203491,Langage des fleurs
-38.332973,25.22878,Vendre ou utiliser des produits phytosanitaires
-38.315758,25.181892,Composition florale
-38.31946,25.184155,Réaliser une composition florale
-38.34793,25.200136,Réaliser la décoration florale d'un évènement
-38.282562,25.244568,"Fleurs coupées, plantes en pots"
-75.53613,29.699633,Techniques de ressemelage
-75.40488,29.629814,Techniques de montage blake
-75.40489,29.448793,Techniques de cousu norvégien
-75.68561,29.941702,Techniques de graduation chaussure
-75.97811,29.971075,Réaliser le patron modèle de chaussures et articles chaussants
-75.31204,30.387411,Réaliser sur des chaussures des opérations d'affichage semelle
-75.34489,30.363214,Réaliser sur des chaussures des opérations de bordage
-75.25516,30.342089,"Réaliser sur des chaussures des opérations de cardage, verrage"
-75.37564,30.304333,Réaliser sur des chaussures des opérations de claquage
-75.3365,30.268778,Réaliser sur des chaussures des opérations de pose de talon
-75.37976,29.566652,Techniques de montage soudé
-75.91089,30.17118,Nomenclature de la chaussure
-75.37197,30.328691,Réaliser des opérations de finition sur des chaussures
-75.31677,29.80888,"Réaliser sur des articles (tiges, poignées, semelles, ...) des opérations de montage"
-75.88628,30.660912,Assembler des chaussures
-75.83995,30.296806,Définir un style de chaussures
-76.01168,29.686998,Caractéristiques des articles chaussants
-75.269966,29.99225,"Réaliser des opérations de broche (première de montage, semelle, talon etc.)"
-75.76601,30.653223,"Ajuster des chaussures (rehaussement, talonnettes etc.)"
-76.05645,29.702026,Fabriquer des articles chaussants
-75.28609,29.414204,Réaliser des plaques minéralogiques et d'identification
-75.20646,29.385378,Positionner des éléments de renfort
-76.04477,29.69605,Réparer des articles chaussants
-44.206547,19.611275,"Déterminer les contraintes techniques de l'oeuvre liées aux caractéristiques des matériaux, aux conditions d'exposition, aux normes de sécurité"
-43.09433,17.960972,Harmonisation des couleurs
-43.315918,17.741549,Utilisation d'aérographe
-43.36419,17.513006,Techniques de l'aquarelle
-44.276302,18.83894,Réaliser des oeuvres en bois et dérivés
-43.976772,18.748285,Réaliser des oeuvres en matériaux céramiques
-43.862457,18.780384,"Réaliser des oeuvres en matériaux de synthèse (pierre reconstituée, plâtre)"
-44.03367,18.526215,Réaliser des oeuvres en métal
-43.785736,18.466156,Réaliser des oeuvres en papier
-43.888954,18.43152,Réaliser des oeuvres en pierre
-43.816853,18.443718,Réaliser des oeuvres en polystyrène
-43.83725,18.518354,Réaliser des oeuvres en verre
-43.43379,17.529535,Techniques du trompe-l'oeil
-43.891083,17.552608,Façonner des pièces d'art
-43.450035,17.762571,Techniques de pantographie
-42.640774,19.571756,Réaliser les éléments graphiques et visuels en vue de produire une affiche
-42.763763,19.478195,Réaliser les éléments graphiques et visuels en vue de produire une bande dessinée
-42.649563,19.555065,Réaliser les éléments graphiques et visuels en vue de produire un logotype
-42.620823,18.79377,"Réaliser un panneau d'exposition, présentoir, stand"
-44.14846,17.81302,Réaliser des dessins artistiques
-43.291492,17.260035,Techniques de sculpture ornementale
-43.201508,17.185593,Techniques de sculpture en ronde bosse
-43.593647,17.508575,Arts plastiques
-44.005035,19.14505,Utilisation de produits et matériaux chimiques
-44.084953,17.399435,Reproduire une oeuvre d'art
-43.623016,19.03079,Présenter des propositions créatives à un client
-43.772552,18.220512,Créer une oeuvre artistique
-43.441734,17.421831,Paysage dans l'art
-43.315525,17.374016,Calligraphie
-43.40107,17.620693,Paysagisme
-43.166508,17.200008,Nature morte
-43.41171,17.64926,Techniques du portrait
-43.183903,18.251196,Créer une illustration visuelle
-43.83525,18.877901,Définir les étapes d'exécution d'une oeuvre
-42.921394,19.022564,Modéliser des éléments graphiques
-42.95743,19.16175,Définir la composition d'éléments graphiques
-43.761505,16.805344,Peindre des décors au pinceau
-42.723373,17.637892,Concevoir des statuaires fontaines
-43.224033,18.027647,Concevoir une signalétique
-43.004528,16.663076,Réaliser des sculptures monumentales ou des statues
-42.9318,16.490704,Orner des sculptures monumentales ou des statues
-44.558735,18.229708,"Réaliser l'esquisse ou le croquis d'une oeuvre, d'un ouvrage"
-43.87731,19.021238,Recueillir les informations préalables à la création d'une oeuvre artistique
-43.354126,17.444763,Techniques de sculpture
-42.74249,18.229746,Milieux urbains et industriels
-42.477356,17.998987,Milieux naturels
-42.215065,38.414917,Montage de cordes
-42.333317,38.317764,Tension de cordes
-42.305702,38.575466,Fraisage sur métal
-42.63282,39.038666,"Réaliser des décors de ciselure, travail en percée"
-42.61083,39.080257,Réaliser des décors de filet
-42.638535,39.090157,"Réaliser des décors d'incrustation d'éléments (nacre, ivoire, ...)"
-42.559086,38.945923,Réaliser des décors de peinture
-42.58257,39.0035,Réaliser des décors de sculpture
-42.017754,38.3983,Organologie
-41.763744,38.289272,Caractéristiques des instruments de musique
-42.33424,38.78411,Sélectionner les matériaux et accessoires
-41.668343,38.221348,Accordage d'instruments de musique
-41.93478,38.49717,"Concevoir un accessoire de musique (clé, anche, archet)"
-41.893776,38.463753,"Fabriquer un accessoire de musique (clé, anche, archet)"
-41.753494,38.293816,Concevoir un instrument de musique
-41.698685,38.269657,Fabriquer un instrument de musique
-42.290165,38.792988,Façonnage de matériaux organiques
-41.511387,38.491848,Façonner les parties d'un instrument de musique
-41.377655,38.73203,Assembler les parties constitutives d'un intrument de musique
-43.197514,38.35763,Appliquer une protection de laque
-43.247326,38.347034,Appliquer une protection de vernis
-41.610115,38.17397,Régler la sonorité d'un instrument de musique
-42.23243,34.709507,Restaurer un orgue
-42.22085,34.70794,Réaliser un relevage
-42.211678,34.77277,Fabrication d'orgue
-42.15505,34.878265,Réparer un orgue
-49.57909,22.273642,"Réaliser des éléments de serrurerie, quincaillerie d'art"
-49.493214,22.289837,Réaliser des grilles ornementales
-49.52633,22.323519,Réaliser des objets décoratifs
-49.622215,22.245625,Réaliser des ouvrages en métaux précieux
-49.43873,22.349218,Réaliser des instruments tranchants
-49.708977,22.090631,Fonte à la cire perdue
-49.565456,22.205801,Travail de l'aluminium
-49.56856,22.207804,Travail de l'acier
-49.51897,22.21056,Travail du bronze
-49.47085,22.291584,Réaliser une sculpture
-52.791233,-19.137648,"Remplacer les pièces défectueuses par échange standard (mouvement quartz, aiguilles, cadrans, ...) et assembler les éléments"
-52.210567,-19.117447,"Utilisation d'appareils de contrôle (vibrographe, contrôleur électronique, ...)"
-52.32067,-19.089668,Méthodes de classement et de montage de pièces micromécaniques
-51.25134,-18.330063,Mouvements horlogers mécaniques
-51.241978,-18.336748,Mouvements horlogers électroniques
-50.566757,-19.060879,Intervenir sur des chronomètres
-50.684544,-19.020481,Intervenir sur des horloges
-50.858402,-18.909353,"Intervenir sur des systèmes d'horlogerie technique (dispositifs de commandes horaires, systèmes de sécurité électromécaniques, ...)"
-50.5395,-19.074497,"Intervenir sur des montres, chronomètres, réveils"
-50.609676,-19.04154,Intervenir sur des pendules
-50.569904,-19.05094,Intervenir sur des réveils
-51.88485,-18.071457,Réaliser des opérations de micromécanique sur des pièces d'horlogerie par usinage
-52.09781,-17.834671,"Réaliser des opérations de micromécanique sur des pièces d'horlogerie par ébarbage, polissage, ponçage"
-51.85246,-18.108244,Réaliser des opérations de micromécanique sur des pièces d'horlogerie par chassage
-50.833004,-18.37775,Histoire de l'horlogerie
-51.317516,-18.263441,Assembler des composants du mouvement de la pièce d'horlogerie
-51.299133,-18.361265,Caractéristiques des mécanismes horlogers
-51.51669,-18.609455,Achevage et réglage
-51.448666,-18.75694,"Concevoir une montre, une horloge"
-52.27067,-19.168682,Élaborer des gammes de plans et de fabrication horlogère
-51.257523,-18.341366,Concevoir un mouvement horloger
-52.400295,-19.260729,Monter un dossier de présentation de projet
-45.387455,17.85709,Réaliser le dessin artistique d'un produit
-52.2558,-19.162182,Contrôler la qualité d'un système mécanique
-51.300884,-18.308905,Régler la précision d'un mouvement horloger
-51.80866,-18.98789,"Utilisation de fours, d'étuves"
-51.084244,-18.457466,Posage et emboitage en horlogerie
-51.187668,-18.380741,Habillage de pièces d'horlogerie
-82.372536,28.05767,Techniques de picklage
-82.00859,28.722542,"Façonner des bâches, tentes, stores"
-81.843346,27.188236,"Vérifier la stabilité, l'aplomb, ... et procéder aux ajustements nécessaires"
-82.23842,27.7708,Réaliser des opérations de rembord
-82.7078,28.513887,Nomenclature de la maroquinerie
-81.985855,27.701563,"Réaliser des opérations de finition sur des bagages, sacs"
-82.15491,27.741522,Réaliser des articles en cuir à la demande du client
-82.47488,27.273472,Assembler des pièces synthétiques par soudure selon des repères ou indications
-82.841446,27.714853,"Techniques de clouage, cloutage, rivetage"
-82.28446,27.925913,Réaliser des opérations de finition sur des articles de petite maroquinerie
-82.24342,28.256804,Façonner des articles de bureau
-82.07906,28.642874,Façonner des bagages
-82.163536,28.492468,Façonner des sacs
-82.17152,28.47138,Façonner des selles et harnachements
-81.964645,28.101147,Façonner des sièges et des équipements de locaux publics
-82.31821,27.813524,Fixer des éléments de garniture
-82.56646,28.280619,Réaliser le bichonnage d'un article de maroquinerie
-82.80733,28.498995,Remettre à la teinte des parties d'articles de maroquinerie
-82.36128,27.551643,Assembler les pièces d'un prototype par piquage ou collage
-82.54859,27.731794,Assembler des fournitures standardisées
-82.53424,28.214071,Réparer un article de nautisme
-82.61945,28.392046,Réparer un article de maroquinerie
-82.55198,28.316011,Réparer un article de petite maroquinerie
-82.50008,28.26385,"Réparer un article de bourrellerie, selles"
-82.58039,28.294882,Restaurer des pièces de maroquinerie
-82.532,28.30953,Réaliser des articles de sellerie
-46.719433,49.26462,Utilisation de tour
-46.53441,49.31387,Utilisation de scie stationnaire
-46.596268,49.405403,Utilisation de toupie
-49.086075,49.472313,Techniques de chevillage
-51.07029,48.06228,"Réaliser des opérations de traitement insecticide, fongicide"
-51.1574,48.11083,Réaliser des opérations de vernissage
-48.905365,49.395576,Caractéristiques des profilés
-49.96903,51.441975,Menuiserie bois
-50.474842,51.221344,Menuiserie aluminium
-50.497707,51.3003,Menuiserie PVC
-49.20927,49.559566,Techniques de jointement
-46.58273,48.80339,Utilisation de machines à cadrer
-50.04443,49.39906,Monter des fermettes
-50.13092,49.441433,Monter des jouets
-49.873013,49.198357,Monter des meubles
-48.245804,50.702656,Cycles de séchage des essences de bois
-48.45357,50.018887,Gammes de produits bois
-50.839523,48.154037,Réaliser des opérations de laquage
-51.170364,48.034737,Réaliser des opérations de masquage de défauts du bois
-47.572765,50.610657,Spécificités des matériaux anciens
-46.583725,49.34866,Utilisation de scie à chantourner
-51.168022,48.076195,"Réaliser des opérations de cirage, lustrage"
-50.78486,47.975235,Réaliser des opérations de vieillissement artificiel
-51.229523,45.80673,"Réaliser et/ou orner des jouets, pipes, sabots"
-48.974983,49.355778,Techniques de torsade
-51.07946,48.15278,Réaliser des opérations de teinture
-51.020042,48.15673,Réaliser des opérations de patine
-46.549797,49.30673,Utilisation de scie à ruban
-46.37522,49.350494,Utilisation de scie circulaire
-49.54507,46.640205,"Réparer des éléments de mobilier (serrurerie, ...)"
-49.085373,46.791965,Déterminer l'implantation des éléments du produit
-49.06673,46.843277,Déterminer la forme des éléments du produit
-47.78052,49.023865,Sélectionner les matières premières
-47.74667,48.714252,Sélectionner les pièces constitutives de l'ouvrage
-49.35257,52.00495,Technologies rapportées aux bois et ses dérivés
-48.569016,48.821136,Modélisation 3D
-49.37701,46.789513,Fabriquer un élément ou un sous ensemble mobilier
-48.298744,46.712616,Vérifier l'ajustement des pièces de mobilier par un montage à blanc
-48.526405,50.168205,Méthode de fabrication d'ouvrage en bois
-48.32427,46.79998,Établir la mise au plan d'ensemble ou de sous-ensemble mobilier
-49.05774,46.203773,"Contrôler la stabilité, la dimension des éléments façonnés"
-50.767555,50.261578,Concevoir des agencements ou des menuiseries
-48.86878,48.560265,Réaliser des gabarits de fabrication
-48.255672,47.475704,Donner la forme aux pièces du bâti
-47.424244,52.10343,Débiter des pièces de rotin ou de bois
-47.472805,52.020844,Usiner des pièces de rotin ou de bois
-48.394737,51.81287,Façonner un ouvrage
-50.74921,50.302013,Réaliser des menuiseries extérieures
-50.77022,50.28335,Réaliser des menuiseries intérieures
-50.75064,49.380436,Réaliser des articles de menuiserie et d'agencement
-49.871223,51.4765,Menuiserie bois de placage
-49.967876,51.55977,Menuiserie bois massif
-49.677586,51.822517,Menuiserie dérivés du bois
-49.516457,47.28089,Réaliser des éléments d'agencement
-51.424534,49.471622,Façonner des articles d'aménagement d'espaces confinés
-49.652534,47.210922,Réaliser des éléments de nautisme
-51.416225,51.32607,Fendre une grume à merrain
-48.550053,50.452774,Former des ouvrages en bois
-47.19509,50.80814,Matériaux synthétiques
-47.251766,50.762413,Matériaux composites
-48.434906,51.445366,Tracer sur le bois la forme à façonner
-48.559673,48.1522,Concevoir des nouveaux produits ou modèles
-48.29735,48.67081,Elaborer une fiche de débit
-48.785633,47.167908,Assembler les éléments d'un ouvrage
-48.998608,49.362595,Techniques de marqueterie
-50.449726,51.54559,Ébénisterie
-48.94614,48.80749,"Plan de fabrication, montage en menuiserie"
-46.943382,47.608685,"Assemblage par bouvetage, queue d'aronde"
-47.327637,47.71265,Assemblage par enture
-46.85744,46.266655,"Assemblage par tourillonnage, tenon-mortaise, pigeonnage"
-51.084274,51.285095,Tonnellerie
-49.29374,51.31583,Tournage de bois
-46.92041,46.2538,"Assemblage par vissage, agrafage, connecteur"
-49.035797,49.191135,Techniques d'affleurage
-48.248745,50.484413,Travail de bois ancien
-48.134758,50.760128,"Travail de bois précieux, exotique"
-47.597397,49.841595,"Travail de matériaux d'origine animale (corne, écaille, nacre, os)"
-48.019302,50.12977,"Travail des métaux (laiton, cuivre, étain, bronze)"
-49.318504,51.15803,Creusage de bois
-49.0162,46.290955,Ajuster des éléments façonnés
-47.801853,47.36371,Ajuster des pièces rapportées
-47.27033,47.26709,Assembler un bâti
-48.17377,46.84077,Assembler des sous-ensembles par procédé mécanique
-48.534004,48.180046,Concevoir des outils spécifiques de fabrication
-49.221996,48.121918,Contrôler le montage d'un bâti
-49.00297,48.30451,Définir les caractéristiques esthétiques d'un ouvrage
-50.20644,49.10013,"Monter des fûts, barriques ou foudres"
-49.639484,48.292274,Contrôler l'étanchéité d'un produit de tonnellerie
-49.202465,47.052227,Réaliser des éléments menuisés sur mesure
-48.26512,48.09235,Concevoir ou reproduire des modèles de siège
-48.632538,48.497272,Mettre à dimmension des pièces
-50.571175,48.242725,Réaliser des opérations de céruse
-50.56017,48.243397,Réaliser des opérations de fondure
-50.77722,48.188305,Réaliser des opérations de lasure
-48.82123,48.525608,Réaliser un plan de fabrication
-48.987087,48.391743,Réaliser un plan de montage
-51.446556,46.494537,"Réaliser des boîtes, coffrets et plateaux"
-51.413445,46.33672,"Orner des boîtes, coffrets et plateaux"
-50.11732,48.510902,Réaliser des cadres
-51.008194,46.11441,Orner des cadres
-50.636024,46.159496,Orner des éléments de mobilier
-49.52938,47.04067,Poser des éléments de quincaillerie
-49.361088,47.507088,Réaliser la pose d'éléments d'isolation et d'étanchéité sur des ouvrages en bois
-48.757977,50.350536,Poser des vitrages sur des ouvrages en bois
-49.78898,48.729824,Réaliser un frisage de placage
-48.192715,47.40041,Fixer des pièces de placage sur des pièces d'un bâti
-51.307667,45.662193,"Réaliser des revêtements mureaux, paravents etc."
-51.300194,45.672153,"Orner des revêtements mureaux, paravents etc."
-49.529987,50.761913,Délignage
-50.53338,50.79373,Menuiserie extérieure
-48.26601,50.130043,Sélectionner le bois
-48.43478,51.514423,Façonner des matériaux en bois
-55.999905,22.284845,Appliquer une couche de métal par l'argenture
-56.022125,22.29122,Appliquer une couche de métal par la dorure
-55.981827,22.275784,Appliquer une couche de métal par cuivrage
-55.99245,22.27757,Appliquer une couche de métal par nickelage
-54.351677,22.589298,Techniques d'électrolyse
-53.2493,22.851587,Réaliser des statuaires monumentales
-53.758953,22.34126,Utilisation de machines à façonner les clés
-55.94671,22.27651,Appliquer une couche de métal par bronzage
-54.797653,22.163012,Transformer le métal
-54.10073,20.910894,Assembler les parties constitutives d'un ouvrage
-54.062313,21.319527,Ajuster manuellement les pièces d'un ouvrage
-54.71136,22.387888,Étirage des métaux
-54.191864,22.59628,Techniques de forgeage
-54.2354,22.653517,Techniques de laminage
-54.039738,22.488285,Techniques de martelage
-54.063995,22.54372,Techniques de planage
-54.32408,22.777319,Repoussage
-54.109978,21.864153,Débiter de la matière métallique
-53.585655,21.975954,Tracer des développés
-53.2926,21.824793,Reporter des cotes
-54.958157,22.087158,Dimensionner du métal
-52.949413,23.029766,Réaliser des objets d'art de la table
-54.397,22.32583,Façonner du métal
-54.224255,21.373608,"Assembler des pièces de métal par clavetage, clouage, vissage"
-54.148823,21.587513,Assembler des pièces de métal par collage
-54.209076,21.450655,Assembler des pièces de métal par rivetage
-54.190025,21.426773,Assembler des pièces de métal par soudure à l'arc
-54.196785,21.501123,Assembler des pièces de métal par soudure à l'argon
-53.66214,22.459879,Réaliser des reproductions de clés
-54.094997,22.443342,Poser des ouvrages de métallerie sur un chantier
-55.04084,24.750124,"Effectuer une taille, une gravure ou un guillochage à la meule, ou à la roue"
-55.0453,24.768034,"Effectuer une taille, une gravure ou un guillochage en taille douce indirecte"
-55.026375,24.710182,"Effectuer une taille, une gravure ou un guillochage au sable"
-55.03793,24.74208,"Effectuer une taille, une gravure ou un guillochage au stylet"
-55.03713,24.759354,"Effectuer une taille, une gravure ou un guillochage en taille douce directe"
-54.125782,22.247566,Fibres de carbone
-62.787975,8.061836,"Habiller le mannequin (positionnement et tension de la peau, couture, ...)"
-62.890926,8.120235,Techniques de taxidermie souple
-62.638386,7.9109063,"Restaurer des animaux naturalisés (teinte, pelage, reconstitution, ...)"
-62.325333,7.652292,"Réaliser un montage, un décor représentant un animal dans son environnement naturel"
-62.572903,7.848917,Réaliser la prise d'empreintes
-62.763203,8.005539,Techniques de dessiccation
-62.893677,7.980914,Espèces animales contemporaines
-62.619347,7.8972645,Entretenir des animaux naturalisés
-63.02236,8.231556,Naturaliser des gros mammifères
-63.047295,8.254478,Naturaliser des insectes
-63.04372,8.254851,Naturaliser des mollusques
-63.046303,8.2597475,Naturaliser des oiseaux
-63.024094,8.234261,Naturaliser des petits mammifères
-63.081814,8.291635,Naturaliser des poissons
-63.050926,8.262523,Naturaliser des reptiles
-63.030006,8.240878,Naturaliser des végétaux
-62.557,7.8311276,Réaliser une prise d'empreintes ou un moulage d'animaux pour naturalisation ou reconstitution
-62.752964,8.011899,Présenter des spécimens naturalisés
-62.827377,8.071638,Expliquer des techniques de taxidermie à un public
-62.5205,7.809836,Réaliser un mannequin pour la restauration d'un animal
-62.73559,7.9146023,Réceptionner des pièces animales
-62.93613,8.158044,Vérifier la faisabilité de la naturalisation
-56.15028,30.091179,Décorer des ouvrages par engobe
-56.292034,29.817734,"Décorer des ouvrages par effets de surface ou de matière (lustre, cristallisation)"
-56.483974,29.981302,"Décorer des ouvrages par procédés d'impression répétitifs (sérigraphie, pochoir, tampon)"
-57.61551,31.238384,Peinture par filets
-56.810078,31.12653,"Procédures de séchage (température, durée, ...)"
-57.46818,31.499477,Procédés de masquage
-59.127754,30.86492,Utilisation de fer à dorer
-59.0028,30.840574,Utilisation de fleuron et empreinte
-56.37081,31.216932,Histoire des arts décoratifs
-59.558266,32.053795,Reporter ou reproduire un décor en petite série selon des techniques de papier à la cuve
-58.572453,30.72744,Utilisation de pigments naturels
-58.407543,30.691256,Utilisation de matériel de pulvérisation (jet de sable)
-57.64991,33.12768,Réaliser des ciselures en repoussé indirect (resingle)
-57.473846,33.032265,Réaliser des ciselures en tracé-mati
-57.45749,32.979927,Réaliser des ciselures à la molette
-57.089863,33.675507,Réaliser des gravures ou des ciselures sur linoléum
-57.252445,33.88304,"Réaliser des gravures ou des ciselures sur plastiques, composites"
-56.970978,33.618103,"Réaliser des gravures ou des ciselures sur verre, cristal"
-55.72602,31.462557,Réaliser des ornementations ou des décorations spécifiques avec l'émaillage
-58.27108,30.637878,Utilisation de fraise mécanique
-57.004745,31.509548,Techniques de lithographie
-56.65308,31.297543,Xylographie
-53.984177,31.880785,Réaliser des dorures et des décorations en titrage
-53.973026,31.82198,Réaliser des dorures et des décorations en papier reliure
-57.523994,29.69157,Sertissage d'élément de décor
-57.175625,31.021605,Réaliser des cliquetages
-56.68902,33.2866,"Réaliser des gravures, guillochages"
-54.032177,31.871489,Techniques de dorure
-54.66873,28.825102,Intervenir sur des monuments historiques
-54.71603,28.890896,Intervenir sur des oeuvres / ouvrages neufs
-54.670723,28.838718,Intervenir sur la rénovation d'oeuvres / ouvrages spécifiques
-56.284138,32.75195,Techniques de gravure manuelle
-57.211838,29.850647,Réaliser des opérations d'incrustation d'éléments
-57.69788,29.718702,"Poser et fixer des éléments céramiques (panneaux muraux, poêle en faïence, ...)"
-56.37323,32.961823,Techniques de gravure
-56.075497,30.133488,Décorer des ouvrages
-57.221508,31.013327,Techniques de craquelage
-56.77039,31.62034,Techniques d'argenture
-57.189095,30.800066,Techniques de décors par incision
-57.15557,31.793879,Procédés de craquelure
-55.33101,31.180616,Décorer du verre
-55.206753,30.812857,Composition de décorations d'objets
-58.222546,31.827692,Techniques de reproduction de motifs
-57.31314,30.347803,Nettoyer une surface à décorer ou à recouvrir
-55.29216,30.632557,Démonter un objet
-58.6154,29.587496,"Appliquer des motifs, des revêtements de surface sur des objets d'art et artisanaux"
-58.682465,29.521593,"Appliquer manuellement un produit, un traitement"
-53.931572,31.93015,Dorure à la feuille
-56.284557,33.574738,Gravure au pointillé
-56.213577,33.590034,Gravure au stylet
-55.801132,33.279774,Gravure de lettres et chiffres
-55.890377,33.522266,Gravure de motifs géométriques
-56.296017,33.284008,Gravure décorative
-56.1703,33.729286,Gravure en creux
-56.225193,33.62339,Gravure en relief
-56.257355,33.582233,Gravure héraldique
-55.42674,30.339981,Définir les étapes d'intervention pour le façonnage ou la décoration d'un objet
-56.050755,33.88181,"Gravure sur verre à la meule, à la roue"
-57.061295,32.366013,"Grisaille, cémentation sur verre"
-54.532635,32.440006,"Métallisation, dorure, argenture de verre"
-57.44083,30.633657,Garnir d'accessoires des pièces ou des articles
-55.565063,30.96864,Décorer des pièces ou des articles
-57.90549,30.92468,"Déterminer les composantes d'une teinte, couleur"
-57.93086,31.378708,"Fabriquer des peintures, des laques, des émaux"
-54.50902,30.257818,Encadrer des oeuvres graphiques ou des objets
-57.65116,33.11013,Réaliser des ciselures en repoussé direct
-56.44656,34.51911,Réaliser des gravures pour des matrices ou des outillages d'orfèvrerie
-56.475307,34.56307,"Réaliser des gravures pour des matrices ou des outillages de monnaie, poinçon"
-56.673576,32.84977,Réaliser des gravures pour des articles de verrerie et cristallerie d'art
-57.132267,33.763603,Réaliser des gravures ou des ciselures sur alliage
-57.1664,33.850822,Réaliser des gravures ou des ciselures sur minéraux
-57.378185,33.991547,Réaliser des gravures ou des ciselures sur métaux précieux
-57.1694,33.69599,Réaliser des gravures ou des ciselures sur métaux de base
-57.170464,33.72294,Réaliser des gravures ou des ciselures sur matériaux organiques
-57.126846,31.151688,Encrer des dessins
-58.661503,29.610584,"Appliquer des impressions sur des supports papiers, tissus"
-57.19802,31.043598,Techniques de patine
-55.81903,31.413427,Réaliser des ornementations ou des décorations spécifiques avec des adjonctions de métal
-55.76792,31.517418,Réaliser des ornementations ou des décorations spécifiques avec du découpage à jour ou repercé
-57.878536,30.81446,Affûter des outils
-56.373295,32.960026,Techniques de gravure
-57.063183,31.889858,Techniques de ciselure
-56.602123,29.153452,"Procéder à des opérations d'estampage, d'incision ou d'enlèvement de matière sur un article"
-56.851105,28.322937,Procéder à une opération de cirage
-56.86424,28.298166,Procéder à une opération de ponçage
-55.678604,31.087109,"Monter des pièces de décorations, ornementations"
-55.863224,30.817314,Réaliser les opérations de décoration d'une pièce artisanale
-57.600464,29.683125,Monter des éléments de garniture
-57.576065,29.6634,Ornementer des éléments de garniture
-56.465446,29.505663,"Réaliser sur un ouvrage des opérations de vieillissement (craquelures, éraflures etc.)"
-59.49729,32.02919,Reproduire un décor en petite série selon des techniques d'impression à la planche
-58.70936,32.127987,Reproduire à la main un motif sur un article
-56.70513,30.3797,Tracer des décors
-55.973316,29.682495,Façonner les parties d'un ouvrage
